molecule_class,mw,logp,tpsa,n_atoms,hba,hbd,arom_rings,rings,homo,lumo,gap,zpve,alpha,mu
ester,81.41709740516742,2.39918175996999,41.89073236895445,5,2,0,0,2,-7.780203222226055,-1.1911063100083394,6.589096912217715,0.004965649537606313,4.955124376809157,1.3844837916769779
nitrile,79.9675628916182,1.199944217890358,25.942085954577195,4,1,0,0,2,-9.407100659437576,-1.2737185319068933,8.133382127530684,0.004005362685138834,2.697310114215785,0.2315724582278369
halide,127.52693820791396,2.9747209174333187,-4.375388565189754,6,0,0,0,2,-7.760514735614805,-1.1643398189558645,6.59617491665894,0.0058007684652515365,3.81711971212884,0.4297296651678055
nitrile,72.06445453985768,1.7542897921305185,19.27512069477808,6,1,0,0,1,-8.519924486140207,-1.3062654554405746,7.213659030699632,0.005612258676485951,4.4727749381256565,0.48954016220612045
alkyne,48.61930451899175,1.6298540619743174,-4.232161605517163,3,0,0,0,2,-9.003702803102168,-1.016617905259565,7.987084897842603,0.0031269011472689024,4.733579695712191,0.05436274526619054
heterocy,118.19417296825866,1.9394238952346545,25.571287397267877,5,1,0,1,3,-8.995529609435328,-0.17335495193303652,8.822174657502291,0.00498844942013405,5.196172260955262,0.37890724982651686
aniline,101.8350288852795,1.0205377817383394,48.039446607042485,7,1,2,1,3,-9.502518696591347,-0.7385854049759241,8.763933291615423,0.006850437229829936,5.645495780296758,1.8702726623100223
halide,97.8930777966147,2.5857232898865297,3.681657993362445,2,0,0,0,2,-8.67092387185516,-1.317131763210009,7.353792108645152,0.002103597423288058,2.0422602409263932,0.0
alkyne,75.76248904923479,1.9291014135431412,1.7139859159729558,4,0,0,0,1,-8.268042799895303,-1.4830760708444832,6.78496672905082,0.003979520490087596,3.2652020651720397,0.7013668346307667
thiol,55.62637982592726,2.765492613490254,17.12023678308452,4,0,1,0,2,-8.791696049715235,-1.6557298759764485,7.135966173738786,0.003992548864262551,3.905505928920838,0.8335006051851571
alcohol,46.82920193000846,0.6366977356962598,34.256173291255806,4,1,1,0,0,-9.419106642185485,-1.7800203173670812,7.639086324818403,0.003944502319211967,3.9116805479784342,0.24867137941684647
ester,84.91444580614258,1.976934371593837,42.713611501186534,4,2,0,0,1,-8.51743056616325,-1.4776295856445085,7.039800980518742,0.003962216480658859,2.4464142995397897,0.9780842675077384
heterocy,116.78625568825589,0.8131920990411079,17.748870381273157,5,1,0,1,1,-9.298091963232839,-0.06423864343420665,9.233853319798632,0.0047528335580675745,3.3202531587881308,0.3972503121046943
phenol,111.29800621887952,1.0089729375300511,34.78678852403538,8,1,1,1,1,-9.156835050938756,-0.5312174202586302,8.625617630680127,0.007379780982341569,4.539798563855451,0.9145251332765938
aromatic,78.82411002980785,3.4161851583212997,0.8697616612130451,9,0,0,1,2,-8.89907538148449,-0.7153139522222582,8.183761429262232,0.008428580542001187,5.13781553301042,0.39201857449322147
alcohol,51.48244344236917,-1.1829732951259624,38.981961131781276,4,1,1,0,0,-9.24250268041215,-0.5331868151877465,8.709315865224402,0.003654306539554669,2.150349709743569,1.4935223019251582
alcohol,63.04634530926677,-0.3774955865707337,34.84584695262635,6,1,1,0,1,-8.668079974183428,-0.9030175432003572,7.765062430983071,0.0057998340831186225,3.33715475425356,1.6262502678164212
alkene,40.27375182058066,1.6600171603352538,-6.90600170240942,5,0,0,0,2,-8.7731814020584,-0.7009077566609554,8.072273645397445,0.005406477101233667,4.007010106346193,0.0
nitrile,78.79709401314636,2.1931366091958644,20.31184558984016,6,1,0,0,0,-9.0750530940808,-1.0244976832336299,8.05055541084717,0.005436532910239237,5.7329028022762385,1.4495140355534342
aromatic,120.71963954967492,1.5689419856655256,6.3015065977421605,7,0,0,1,3,-8.992643820496488,-0.4711302968676532,8.521513523628835,0.006834901256401642,5.388769358926917,0.0
ether,62.9280840663704,1.3839826977152092,17.809505656451975,7,1,0,0,1,-9.49238411803232,-1.015725599346907,8.476658518685412,0.0067002111588290465,4.942976429367245,0.580484561685457
ether,68.4375698319531,2.490305569543891,18.97845435258293,5,1,0,0,2,-8.368302425719158,-1.2230540785799104,7.145248347139248,0.004943242866384843,3.878838811254342,0.9623471322207242
thiol,70.53380461500848,1.149016430407124,6.635668627453487,5,0,1,0,2,-9.151762893183019,-0.8665310870797671,8.285231806103251,0.004861835109988415,4.114759063447872,0.0
heterocy,100.01153601116243,1.1113252542220862,22.489181224233505,5,1,0,1,1,-9.826508529980696,-0.7094672284373562,9.11704130154334,0.0048221680100806585,2.954837448593948,0.0
aniline,113.78970014955742,1.056109687635952,50.17380009740583,9,1,2,1,1,-8.875783718456335,-0.35529594505888074,8.520487773397454,0.008263153023263848,5.344348630747865,1.5081492424313445
ether,64.9188572233233,0.9619312417882149,19.511055594769626,4,1,0,0,0,-9.468553697513856,-1.3782250644254397,8.090328633088417,0.004124630443726671,5.351422416254811,0.7248308468075192
amine,53.12570290268189,1.7541198350750968,55.09153107501865,6,1,2,0,2,-8.495634775893777,-1.2132148754573513,7.282419900436425,0.005759111604991128,5.303894799643992,1.9859117632834171
aniline,116.7829634478363,2.3791810291148106,48.723577037788104,8,1,2,1,1,-8.866220440084092,-0.67261406466646,8.193606375417632,0.007425278291775173,5.271207827107938,0.553366916609896
ether,99.73586829250851,2.377374467072836,22.532083793147823,7,1,0,0,1,-8.311946375610347,-1.7186015638079644,6.593344811802383,0.006677812700245962,5.203462601745171,0.11520960316070239
aromatic,94.34491759384946,2.11096122474234,-9.533554811829447,9,0,0,1,1,-8.892309448942807,-1.2841686813470874,7.60814076759572,0.008617484307735308,4.8564212583125865,0.3354506512004417
heterocy,81.98578741722135,1.4928116089195993,21.86670719232306,5,1,0,1,3,-9.898278609285292,-0.14721687549819867,9.751061733787093,0.00517661453020309,4.001452211990106,0.37637165625448765
amine,68.10165728450718,1.3514896601492357,46.58496310965035,6,1,2,0,2,-8.488315585146882,-0.719681133102031,7.768634452044851,0.005710064125500116,4.995032668592067,1.096903292485607
aniline,100.92342714411676,1.9603516488352495,48.013101188825175,10,1,2,1,2,-8.921192304536742,-0.9017063199421216,8.01948598459462,0.009399257900573494,7.465399253229402,1.5263025598014202
ether,98.3978767309784,1.2888391939574169,17.720758302708802,5,1,0,0,1,-8.33892059860231,-1.4262786601706987,6.912641938431612,0.004853625955362874,5.314121665807013,0.510922852793072
alcohol,44.24743666449155,0.30514486700817955,29.36072228420876,5,1,1,0,2,-8.8616010936541,-0.8953104941431891,7.966290599510911,0.0048510173787621085,3.6408211764620324,0.941035536174992
nitrile,49.0159247998448,0.9484259801567594,21.532052601806736,4,1,0,0,2,-9.507646947593619,-0.19214086250887807,9.31550608508474,0.004044904991919056,4.331617959644975,0.7233936490346665
aniline,95.2803894747429,1.5989411700114238,52.184356923325716,10,1,2,1,1,-8.61107600532596,-0.6966434147668806,7.91443259055908,0.009376607764819292,5.655890292938547,1.7441871380960194
heterocy,110.6364892504056,1.2933478949268031,21.884269099397564,7,1,0,1,3,-9.134442866554933,-0.1355992526200577,8.998843613934875,0.006783483685939664,5.147243602690751,1.1515117645877695
amine,57.96912899553844,2.2258974448314963,54.85153476689263,3,1,2,0,1,-8.133594043810033,-1.7397426068363324,6.393851436973701,0.002925388076703226,2.9070667381312223,1.0619674126907013
alkene,77.58077030185723,2.6376748256349876,-2.8605637139315228,2,0,0,0,0,-8.195592461781038,-2.1704024659803145,6.025189995800723,0.00198823644960831,1.8662806991713758,0.0009175467153407502
aniline,117.43700723626091,1.8254479220864441,51.399087270860235,10,1,2,1,1,-8.761665577846118,-0.8668027270096854,7.894862850836433,0.00930227578595583,6.671159462944807,1.8575349414358389
heterocy,104.45399847321832,2.026648723090692,19.820684462679175,6,1,0,1,1,-9.558634906754321,-0.48742679691242846,9.071208109841892,0.00582068507847399,3.6649881737453844,1.2042330173384594
nitrile,55.799650329568976,2.980957940234848,16.23152471259691,4,1,0,0,2,-8.088748334230138,-1.0911790814996218,6.997569252730516,0.0044300925622606305,3.115482501608439,0.8016048083080692
heterocy,73.16533631508536,0.5051572209731725,15.576910819138774,8,1,0,1,2,-9.498055728586369,-0.6261776421353628,8.871878086451007,0.007581673147146737,4.912328675057935,1.398229742922345
amine,75.95412601188409,2.125683696636384,49.16387097589032,2,1,2,0,0,-8.147508558743937,-1.366211928753807,6.78129662999013,0.0018588924676599735,1.9191278031713963,1.4871535071241686
ester,93.59391983792852,1.876603652048507,45.443606349908215,6,2,0,0,0,-9.263640247895928,-0.9978436146859877,8.265796633209941,0.005639627813445027,3.164599025026181,1.1004751663126
alkene,36.65283441312009,2.323158197911831,-6.653589649372975,5,0,0,0,1,-8.536257202069216,-1.1954688361368775,7.3407883659323385,0.004847379019338703,3.509271124555742,0.0
ester,83.43772351405258,0.5384916374014246,39.8501876600668,5,2,0,0,1,-9.366117496634134,-0.7171337124594783,8.648983784174655,0.004660862658627231,2.9330937283430507,1.7389161179137942
aromatic,106.74345210138671,3.2258527499096568,0.3308728074527555,7,0,0,1,1,-8.18928904525443,-0.6493328094733114,7.539956235781118,0.006606046068117383,4.626588850690971,0.9753670285066084
alkyne,56.653894146355086,1.9227836279174744,-7.495791228573037,5,0,0,0,2,-8.536275210323405,-1.7142475939167208,6.822027616406684,0.005119454711508161,3.6654277254575427,0.38787146366510183
alkyne,35.74823998505427,0.8250776137474133,-1.2945009633939608,5,0,0,0,1,-9.123210339775458,-0.3174079466505021,8.805802393124956,0.005071614404145624,4.249465564943782,0.0
thiol,67.13204135615115,3.0769713307990765,14.330303492716236,3,0,1,0,0,-8.308307090707622,-1.414058374166589,6.894248716541033,0.0029861350348269738,2.2707003740215486,0.0
acid,67.69400406680381,1.8235208279755564,56.40084999143411,7,2,1,0,0,-8.488713044345124,-1.2556220386750838,7.23309100567004,0.006406521392557767,3.3877891142082293,2.3210145558493576
ester,97.41732270411322,2.406004599261791,36.17401674569455,8,2,0,0,1,-7.800824881078624,-1.3888121643361062,6.412012716742518,0.007878907457515625,5.722871460571067,0.7507298068425117
alcohol,85.47430994392522,-0.647411391244874,34.76635502456527,2,1,1,0,0,-9.113190707155834,-1.0180903469519218,8.095100360203912,0.0020077579644169935,2.436392683007998,1.0840715733471318
alkyne,42.47825826636404,0.8162193718634749,0.16799634857636647,5,0,0,0,2,-9.258976467714943,-0.9706233439820074,8.288353123732936,0.004903148287477699,4.535443392783002,0.03566039333560893
heterocy,72.90341066342452,1.6552898931500872,20.633188148871664,9,1,0,1,1,-9.143887553626573,-0.33616197852863966,8.807725575097933,0.00844778274179939,4.859442151903508,0.9930748947496202
amine,86.04728160601078,0.4414520410534082,50.95440316371378,5,1,2,0,1,-8.16299258355639,-1.3473083129793666,6.815684270577023,0.004663733716550729,3.995958802571548,2.330495752166682
alkane,76.34059611973646,-0.292152534139583,-6.978343947896771,3,0,0,0,2,-8.861369299911905,-0.6937278099587938,8.16764148995311,0.0032776076711036194,2.6586772881949434,0.03493261458567257
amine,45.81615955799065,-0.8615392706343287,42.08900375053149,6,1,2,0,0,-9.494586047009907,-0.5584137273201519,8.936172319689755,0.005721532509177198,2.917922351538096,1.6792566983521036
alkene,56.24107325019533,2.3648394598044535,-7.284582339550039,6,0,0,0,1,-8.37184217738084,-1.811793534168046,6.560048643212793,0.005621707717536669,4.158062682557657,0.0
nitrile,67.54691782317175,1.1037711306178575,23.373379567699914,7,1,0,0,1,-9.327139575601926,-0.6517501744938474,8.67538940110808,0.007252040228479124,6.210495393133238,1.143400271349691
halide,94.00299621688792,2.094243040872108,-5.8185524901197585,3,0,0,0,2,-8.648399566612971,-1.0924326754303308,7.55596689118264,0.0030938500409938086,2.5312627203250817,0.0
ether,52.23686613299927,0.8846052070503228,21.746550310745956,4,1,0,0,2,-9.560704349042524,-0.9410337580589734,8.619670590983551,0.003929906753968203,2.8929315150961266,1.232964796065225
phenol,118.07104843477563,2.0843505318761384,36.21774209125526,9,1,1,1,2,-9.073968521906401,-0.5375529286977782,8.536415593208623,0.008799987333521086,6.570896839002531,0.977886356456368
amine,78.35916643623044,0.8202516929152082,53.63225137407194,3,1,2,0,2,-9.110648383910485,-1.1113101180224707,7.9993382658880146,0.00314651290999389,2.3207527253201072,1.5053664841539216
alkene,82.95825063859823,0.7990761381026072,-4.53627455769331,3,0,0,0,2,-9.330328471531523,-1.2197098006479947,8.110618670883529,0.0031717501834784773,2.931501599853945,0.0
alcohol,62.02722313423701,0.6762721045126479,32.01560697338995,2,1,1,0,0,-9.460297404286807,-0.7409102362575875,8.71938716802922,0.0018978161649833088,2.9253782625048856,1.1789791968078722
ester,110.43817518668561,2.6352218665805274,42.03647027620388,6,2,0,0,0,-7.877860492586247,-1.840604358820887,6.037256133765361,0.005431083205212225,3.095525270888366,1.9934979463930902
alkyne,63.306147446395805,1.96401499267037,-4.139063762202344,4,0,0,0,1,-8.471710621094818,-1.2077640152253382,7.26394660586948,0.0039215241606852,2.489807166316748,0.0
phenol,106.15299724117685,2.273825638144138,29.600530350817134,7,1,1,1,3,-8.570844577306756,-0.46885850169903176,8.101986075607725,0.007037344210239454,4.459206227606655,0.5728824019051735
heterocy,114.49773440249177,2.353877590714454,19.357515439516924,6,1,0,1,3,-9.073503671710762,-0.1716553257238969,8.901848345986865,0.006149175029396129,4.56486189531034,0.37799197523486616
thiol,104.95601776618904,2.483631736910356,8.926448120529585,6,0,1,0,2,-7.370500449851524,-1.8174496148144712,5.553050835037053,0.005749064451874138,3.8101117721166333,0.7267564958313151
aromatic,123.66905532810506,2.535757151337157,1.6864673196393185,6,0,0,1,2,-8.73594452514257,-0.9332233212759761,7.802721203866593,0.005865561204831149,4.911438600561068,0.46071621139241165
nitrile,93.59676412405295,2.7212594169746085,17.98798994912498,7,1,0,0,0,-8.279377175883178,-0.516634090149176,7.7627430857340025,0.006330399647586636,3.8389461901701285,1.2227552003613336
halide,106.93893834756952,1.1528619341684603,3.5029638550437943,5,0,0,0,2,-8.245510306873715,-1.2658508462132094,6.979659460660506,0.004973270137997051,3.7987574342345627,0.41906957325118716
ester,64.81594241155736,0.9769023811666604,42.12634394297099,6,2,0,0,1,-9.51705932775165,-0.9718480378958614,8.545211289855787,0.005926779196408622,5.433706042340216,1.9388053467450352
aromatic,81.35778388674865,1.577502663056859,8.48457361053467,6,0,0,1,2,-9.241353388486313,-1.0112512783159076,8.230102110170407,0.005950593936441554,5.494553287930597,0.10961546644450433
aniline,112.01159850561824,0.9209869983314193,51.42685055614381,7,1,2,1,3,-8.750252480144578,-0.34470996132471343,8.405542518819864,0.007002515924216232,4.744741186438771,1.6708871862264643
phenol,107.23205830539801,2.7484462433539147,35.70847932002012,9,1,1,1,2,-8.52831155436073,-0.49064040235828216,8.037671152002448,0.00864676378863422,6.6678437529301515,0.9580773770579081
phenol,109.28951386894623,2.1099500765127113,38.636638408855504,8,1,1,1,1,-9.291964592744092,-0.1271681718886184,9.164796420855474,0.007563173278658705,4.475495942128692,1.4298504450550182
alkyne,60.48928059486849,2.401133527902237,-6.906872609281698,3,0,0,0,1,-8.439023327526746,-1.6771876663825822,6.761835661144164,0.002925021443959642,1.9402319692405547,0.0
acid,94.1516031844699,1.5363736961462848,61.40350049470837,7,2,1,0,0,-8.548540289426809,-2.0807319195985725,6.467808369828236,0.006385126523757959,4.079342603015235,2.030181263068606
alkane,53.87706398329378,1.02408490438593,-0.3188728436255962,2,0,0,0,0,-9.649652249939185,-1.5063329040707232,8.143319345868463,0.0021306749030886004,2.05697151036163,0.17607192790203932
ester,71.41173437301686,2.783040146271512,38.89876315055178,6,2,0,0,2,-8.5330338221648,-1.3957059319375327,7.137327890227267,0.005916969025016278,5.325102309007421,1.3230760199991964
nitrile,54.47422293651171,2.339949460036691,12.952732156255209,6,1,0,0,2,-8.945901352584366,-0.7464148480851389,8.199486504499227,0.006061736380356401,4.203352297668195,1.2550952759684693
amine,45.47920197632944,1.3202355803792227,45.697710855427935,3,1,2,0,0,-8.78212422960467,-0.759223462728614,8.022900766876058,0.0027831330782744105,2.3303991020070605,2.0032407092062625
alkane,53.15918358471039,1.3773077367616051,-3.7644883836998333,6,0,0,0,0,-9.134237886357129,-0.9022352442308319,8.232002642126297,0.005791439768045129,3.5812179929162333,0.0
heterocy,119.83673732710471,1.839600190361944,18.917755193946896,7,1,0,1,2,-8.934612239407395,-0.6901986714928884,8.244413567914506,0.007047637754862974,5.089724437422678,0.0
alkane,47.65362686535708,0.2664120386507993,-2.611664578658848,2,0,0,0,0,-9.112564576258658,-0.7727779187984356,8.339786657460222,0.0021620318148537617,1.0347782815828452,0.08657614048956529
nitrile,84.65897385809959,1.1833491429800318,17.342647281708018,4,1,0,0,0,-8.797067134526563,-1.0087403251949414,7.788326809331621,0.0036938487667300575,2.9142082574704693,1.3380863439204413
nitrile,72.2800339069869,2.693656314358307,16.624579699182647,7,1,0,0,2,-8.35827505435297,-1.6055525090522869,6.752722545300682,0.0068463445010174704,5.367184912665883,0.909074478738952
